rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,rank_month,rank_year,rank_day
92,Trinidad and Tobago,TRI,366.0,374.0,0,CONCACAF,2018-05-17,5,2018,17
91,Iraq,IRQ,372.0,381.0,3,AFC,2018-05-17,5,2018,17
90,Gabon,GAB,374.0,374.0,-2,CAF,2018-05-17,5,2018,17
89,Congo,CGO,378.0,378.0,-2,CAF,2018-05-17,5,2018,17
88,Uzbekistan,UZB,381.0,381.0,0,AFC,2018-05-17,5,2018,17
87,Oman,OMA,383.0,383.0,0,AFC,2018-05-17,5,2018,17
86,Cyprus,CYP,386.0,386.0,0,UEFA,2018-05-17,5,2018,17
85,El Salvador,SLV,392.0,392.0,0,CONCACAF,2018-05-17,5,2018,17
84,Benin,BEN,397.0,379.0,-6,CAF,2018-05-17,5,2018,17
83,Luxembourg,LUX,401.0,401.0,0,UEFA,2018-05-17,5,2018,17
82,Lebanon,LIB,404.0,404.0,0,AFC,2018-05-17,5,2018,17
81,United Arab Emirates,UAE,405.0,405.0,0,AFC,2018-05-17,5,2018,17
80,Canada,CAN,407.0,407.0,0,CONCACAF,2018-05-17,5,2018,17
79,Belarus,BLR,410.0,410.0,0,UEFA,2018-05-17,5,2018,17
78,Zambia,ZAM,412.0,413.0,0,CAF,2018-05-17,5,2018,17
77,FYR Macedonia,MKD,422.0,422.0,0,UEFA,2018-05-17,5,2018,17
93,Faroe Islands,FRO,364.0,364.0,-1,UEFA,2018-05-17,5,2018,17
116,Bahrain,BHR,281.0,281.0,0,AFC,2018-05-17,5,2018,17
95,Georgia,GEO,362.0,362.0,-1,UEFA,2018-05-17,5,2018,17
97,India,IND,354.0,354.0,0,AFC,2018-05-17,5,2018,17
114,Madagascar,MAD,284.0,293.0,3,CAF,2018-05-17,5,2018,17
113,Zimbabwe,ZIM,287.0,295.0,3,CAF,2018-05-17,5,2018,17
111,Kenya,KEN,289.0,289.0,-2,CAF,2018-05-17,5,2018,17
111,Philippines,PHI,289.0,289.0,-2,AFC,2018-05-17,5,2018,17
110,Korea DPR,PRK,297.0,292.0,-2,AFC,2018-05-17,5,2018,17
109,Niger,NIG,299.0,299.0,0,CAF,2018-05-17,5,2018,17
108,Haiti,HAI,302.0,302.0,0,CONCACAF,2018-05-17,5,2018,17
107,Namibia,NAM,308.0,305.0,0,CAF,2018-05-17,5,2018,17
106,Mozambique,MOZ,311.0,311.0,0,CAF,2018-05-17,5,2018,17
105,Mauritania,MTN,314.0,323.0,0,CAF,2018-05-17,5,2018,17
104,Guinea-Bissau,GNB,330.0,330.0,0,CAF,2018-05-17,5,2018,17
103,Sierra Leone,SLE,332.0,332.0,1,CAF,2018-05-17,5,2018,17
102,Vietnam,VIE,334.0,331.0,-1,AFC,2018-05-17,5,2018,17
101,Qatar,QAT,339.0,339.0,0,AFC,2018-05-17,5,2018,17
100,Libya,LBY,341.0,341.0,0,CAF,2018-05-17,5,2018,17
98,Israel,ISR,347.0,347.0,0,UEFA,2018-05-17,5,2018,17
98,Armenia,ARM,347.0,347.0,0,UEFA,2018-05-17,5,2018,17
96,Palestine,PLE,357.0,401.0,13,AFC,2018-05-17,5,2018,17
35,Serbia,SRB,732.0,732.0,0,UEFA,2018-05-17,5,2018,17
158,Barbados,BRB,129.0,118.0,-2,CONCACAF,2018-05-17,5,2018,17
160,Kuwait,KUW,126.0,88.0,-16,AFC,2018-05-17,5,2018,17
58,Cape Verde Islands,CPV,545.0,545.0,0,CAF,2018-05-17,5,2018,17
59,Honduras,HON,530.0,530.0,0,CONCACAF,2018-05-17,5,2018,17
60,Japan,JPN,528.0,528.0,0,AFC,2018-05-17,5,2018,17
61,Korea Republic,KOR,520.0,520.0,0,AFC,2018-05-17,5,2018,17
62,Finland,FIN,507.0,507.0,-1,UEFA,2018-05-17,5,2018,17
63,Ecuador,ECU,506.0,506.0,-1,CONMEBOL,2018-05-17,5,2018,17
64,Algeria,ALG,499.0,516.0,2,CAF,2018-05-17,5,2018,17
65,Slovenia,SVN,495.0,495.0,0,UEFA,2018-05-17,5,2018,17
66,Russia,RUS,493.0,493.0,0,UEFA,2018-05-17,5,2018,17
67,Mali,MLI,462.0,462.0,0,CAF,2018-05-17,5,2018,17
67,Saudi Arabia,KSA,462.0,445.0,-3,AFC,2018-05-17,5,2018,17
69,Côte d'Ivoire,CIV,458.0,458.0,1,CAF,2018-05-17,5,2018,17
70,Guinea,GUI,450.0,450.0,1,CAF,2018-05-17,5,2018,17
71,Curacao,CUW,439.0,439.0,0,CONCACAF,2018-05-17,5,2018,17
72,South Africa,RSA,432.0,433.0,0,CAF,2018-05-17,5,2018,17
73,China PR,CHN,431.0,431.0,0,AFC,2018-05-17,5,2018,17
74,Uganda,UGA,426.0,426.0,0,CAF,2018-05-17,5,2018,17
57,Bolivia,BOL,548.0,548.0,0,CONMEBOL,2018-05-17,5,2018,17
202,Turks and Caicos Islands,TCA,13.0,13.0,0,CONCACAF,2018-05-17,5,2018,17
56,Albania,ALB,549.0,549.0,0,UEFA,2018-05-17,5,2018,17
54,Burkina Faso,BFA,582.0,591.0,1,CAF,2018-05-17,5,2018,17
37,Turkey,TUR,714.0,714.0,0,UEFA,2018-05-17,5,2018,17
38,Congo DR,COD,711.0,711.0,0,CAF,2018-05-17,5,2018,17
39,Venezuela,VEN,709.0,709.0,0,CONMEBOL,2018-05-17,5,2018,17
40,Australia,AUS,700.0,700.0,0,AFC,2018-05-17,5,2018,17
41,Bosnia and Herzegovina,BIH,688.0,688.0,0,UEFA,2018-05-17,5,2018,17
42,Morocco,MAR,681.0,681.0,0,CAF,2018-05-17,5,2018,17
43,Montenegro,MNE,671.0,671.0,0,UEFA,2018-05-17,5,2018,17
44,Greece,GRE,657.0,657.0,0,UEFA,2018-05-17,5,2018,17
45,Czech Republic,CZE,647.0,647.0,0,UEFA,2018-05-17,5,2018,17
46,Egypt,EGY,636.0,636.0,0,CAF,2018-05-17,5,2018,17
47,Nigeria,NGA,635.0,635.0,0,CAF,2018-05-17,5,2018,17
48,Norway,NOR,608.0,608.0,-1,UEFA,2018-05-17,5,2018,17
49,Hungary,HUN,604.0,604.0,-1,UEFA,2018-05-17,5,2018,17
50,Cameroon,CMR,603.0,603.0,-1,CAF,2018-05-17,5,2018,17
50,Ghana,GHA,603.0,603.0,-1,CAF,2018-05-17,5,2018,17
52,Jamaica,JAM,587.0,612.0,4,CONCACAF,2018-05-17,5,2018,17
53,Bulgaria,BUL,583.0,583.0,-1,UEFA,2018-05-17,5,2018,17
55,Panama,PAN,574.0,575.0,0,CONCACAF,2018-05-17,5,2018,17
159,Puerto Rico,PUR,128.0,128.0,1,CONCACAF,2018-05-17,5,2018,17
200,Sri Lanka,SRI,17.0,17.0,0,AFC,2018-05-17,5,2018,17
199,US Virgin Islands,VIR,18.0,18.0,0,CONCACAF,2018-05-17,5,2018,17
177,Dominica,DMA,86.0,88.0,1,CONCACAF,2018-05-17,5,2018,17
176,St. Vincent / Grenadines,VIN,91.0,95.0,2,CONCACAF,2018-05-17,5,2018,17
175,Gambia,GAM,94.0,94.0,0,CAF,2018-05-17,5,2018,17
174,St. Lucia,LCA,95.0,105.0,6,CONCACAF,2018-05-17,5,2018,17
173,Moldova,MDA,98.0,98.0,0,UEFA,2018-05-17,5,2018,17
172,Singapore,SGP,102.0,102.0,0,AFC,2018-05-17,5,2018,17
171,Malaysia,MAS,104.0,104.0,1,AFC,2018-05-17,5,2018,17
170,Cambodia,CAM,105.0,105.0,2,AFC,2018-05-17,5,2018,17
169,Belize,BLZ,107.0,107.0,2,CONCACAF,2018-05-17,5,2018,17
168,Chad,CHA,108.0,110.0,3,CAF,2018-05-17,5,2018,17
167,Fiji,FIJ,110.0,110.0,2,OFC,2018-05-17,5,2018,17
164,Nepal,NEP,111.0,111.0,2,AFC,2018-05-17,5,2018,17
164,Guyana,GUY,111.0,111.0,2,CONCACAF,2018-05-17,5,2018,17
164,Indonesia,IDN,111.0,111.0,2,AFC,2018-05-17,5,2018,17
163,Grenada,GRN,113.0,103.0,-8,CONCACAF,2018-05-17,5,2018,17
162,Tahiti,TAH,117.0,117.0,1,OFC,2018-05-17,5,2018,17
161,Mauritius,MRI,124.0,122.0,2,CAF,2018-05-17,5,2018,17
178,Bermuda,BER,82.0,82.0,0,CONCACAF,2018-05-17,5,2018,17
200,Montserrat,MSR,17.0,17.0,0,CONCACAF,2018-05-17,5,2018,17
179,Laos,LAO,80.0,80.0,0,AFC,2018-05-17,5,2018,17
181,Liechtenstein,LIE,77.0,77.0,0,UEFA,2018-05-17,5,2018,17
198,Djibouti,DJI,27.0,27.0,0,CAF,2018-05-17,5,2018,17
197,Bangladesh,BAN,33.0,33.0,0,AFC,2018-05-17,5,2018,17
196,Gibraltar,GIB,34.0,34.0,0,UEFA,2018-05-17,5,2018,17
195,Brunei Darussalam,BRU,36.0,36.0,1,AFC,2018-05-17,5,2018,17
194,Seychelles,SEY,37.0,36.0,0,CAF,2018-05-17,5,2018,17
191,Samoa,SAM,38.0,38.0,0,OFC,2018-05-17,5,2018,17
191,Cook Islands,COK,38.0,38.0,0,OFC,2018-05-17,5,2018,17
191,American Samoa,ASA,38.0,38.0,0,OFC,2018-05-17,5,2018,17
190,Timor-Leste,TLS,44.0,44.0,0,AFC,2018-05-17,5,2018,17
189,Guam,GUM,45.0,45.0,0,AFC,2018-05-17,5,2018,17
188,Mongolia,MNG,51.0,51.0,0,AFC,2018-05-17,5,2018,17
187,Sao Tome e Principe,STP,59.0,59.0,0,CAF,2018-05-17,5,2018,17
186,Macau,MAC,60.0,60.0,0,AFC,2018-05-17,5,2018,17
185,Malta,MLT,62.0,62.0,0,UEFA,2018-05-17,5,2018,17
184,Bhutan,BHU,68.0,68.0,0,AFC,2018-05-17,5,2018,17
182,Aruba,ARU,75.0,75.0,0,CONCACAF,2018-05-17,5,2018,17
182,Cuba,CUB,75.0,75.0,0,CONCACAF,2018-05-17,5,2018,17
180,Papua New Guinea,PNG,78.0,78.0,0,OFC,2018-05-17,5,2018,17
76,Syria,SYR,423.0,423.0,0,AFC,2018-05-17,5,2018,17
148,Burundi,BDI,174.0,188.0,2,CAF,2018-06-07,6,2018,7
103,Niger,NIG,323.0,299.0,-6,CAF,2018-06-07,6,2018,7
75,China PR,CHN,423.0,431.0,2,AFC,2018-06-07,6,2018,7
74,South Africa,RSA,428.0,432.0,2,CAF,2018-06-07,6,2018,7
73,Syria,SYR,440.0,423.0,-3,AFC,2018-06-07,6,2018,7
72,El Salvador,SLV,442.0,392.0,-13,CONCACAF,2018-06-07,6,2018,7
71,FYR Macedonia,MKD,451.0,422.0,-6,UEFA,2018-06-07,6,2018,7
70,Russia,RUS,457.0,493.0,4,UEFA,2018-06-07,6,2018,7
68,Côte d'Ivoire,CIV,463.0,458.0,-1,CAF,2018-06-07,6,2018,7
68,Guinea,GUI,463.0,450.0,-2,CAF,2018-06-07,6,2018,7
67,Saudi Arabia,KSA,465.0,462.0,0,AFC,2018-06-07,6,2018,7
66,Algeria,ALG,474.0,499.0,2,CAF,2018-06-07,6,2018,7
65,Cape Verde Islands,CPV,478.0,545.0,7,CAF,2018-06-07,6,2018,7
64,Mali,MLI,484.0,462.0,-3,CAF,2018-06-07,6,2018,7
63,Finland,FIN,486.0,507.0,1,UEFA,2018-06-07,6,2018,7
62,Honduras,HON,503.0,530.0,3,CONCACAF,2018-06-07,6,2018,7
61,Japan,JPN,521.0,528.0,1,AFC,2018-06-07,6,2018,7
60,Ecuador,ECU,524.0,506.0,-3,CONMEBOL,2018-06-07,6,2018,7
59,Bolivia,BOL,536.0,548.0,2,CONMEBOL,2018-06-07,6,2018,7
58,Albania,ALB,538.0,549.0,2,UEFA,2018-06-07,6,2018,7
57,Korea Republic,KOR,544.0,520.0,-4,AFC,2018-06-07,6,2018,7
56,Slovenia,SVN,558.0,495.0,-9,UEFA,2018-06-07,6,2018,7
55,Panama,PAN,571.0,574.0,0,CONCACAF,2018-06-07,6,2018,7
76,Zambia,ZAM,420.0,412.0,-2,CAF,2018-06-07,6,2018,7
77,United Arab Emirates,UAE,418.0,405.0,-4,AFC,2018-06-07,6,2018,7
78,Belarus,BLR,417.0,410.0,-1,UEFA,2018-06-07,6,2018,7
79,Lebanon,LIB,411.0,404.0,-3,AFC,2018-06-07,6,2018,7
101,Libya,LBY,336.0,341.0,1,CAF,2018-06-07,6,2018,7
100,Armenia,ARM,338.0,347.0,2,UEFA,2018-06-07,6,2018,7
99,Palestine,PLE,347.0,357.0,3,AFC,2018-06-07,6,2018,7
98,Qatar,QAT,348.0,339.0,-3,AFC,2018-06-07,6,2018,7
97,India,IND,350.0,354.0,0,AFC,2018-06-07,6,2018,7
96,Georgia,GEO,352.0,362.0,1,UEFA,2018-06-07,6,2018,7
95,Uzbekistan,UZB,354.0,381.0,7,AFC,2018-06-07,6,2018,7
94,Estonia,EST,359.0,364.0,1,UEFA,2018-06-07,6,2018,7
93,Israel,ISR,362.0,347.0,-5,UEFA,2018-06-07,6,2018,7
92,Kyrgyz Republic,KGZ,363.0,424.0,17,AFC,2018-06-07,6,2018,7
54,Jamaica,JAM,588.0,587.0,2,CONCACAF,2018-06-07,6,2018,7
91,Trinidad and Tobago,TRI,370.0,366.0,-1,CONCACAF,2018-06-07,6,2018,7
89,Iraq,IRQ,377.0,372.0,-2,AFC,2018-06-07,6,2018,7
88,Benin,BEN,379.0,397.0,4,CAF,2018-06-07,6,2018,7
87,Cyprus,CYP,384.0,386.0,1,UEFA,2018-06-07,6,2018,7
85,Gabon,GAB,390.0,374.0,-5,CAF,2018-06-07,6,2018,7
85,Luxembourg,LUX,390.0,401.0,2,UEFA,2018-06-07,6,2018,7
84,Oman,OMA,391.0,383.0,-3,AFC,2018-06-07,6,2018,7
83,Congo,CGO,393.0,378.0,-6,CAF,2018-06-07,6,2018,7
82,Uganda,UGA,403.0,426.0,8,CAF,2018-06-07,6,2018,7
81,Curacao,CUW,408.0,439.0,10,CONCACAF,2018-06-07,6,2018,7
79,Canada,CAN,411.0,407.0,-1,CONCACAF,2018-06-07,6,2018,7
90,Faroe Islands,FRO,376.0,364.0,-3,UEFA,2018-06-07,6,2018,7
102,Vietnam,VIE,334.0,334.0,0,AFC,2018-06-07,6,2018,7
53,Norway,NOR,596.0,608.0,5,UEFA,2018-06-07,6,2018,7
51,Hungary,HUN,612.0,604.0,2,UEFA,2018-06-07,6,2018,7
24,Sweden,SWE,880.0,889.0,1,UEFA,2018-06-07,6,2018,7
23,Costa Rica,CRC,884.0,858.0,-2,CONCACAF,2018-06-07,6,2018,7
22,Iceland,ISL,908.0,930.0,0,UEFA,2018-06-07,6,2018,7
21,Tunisia,TUN,910.0,1012.0,7,CAF,2018-06-07,6,2018,7
20,Croatia,CRO,945.0,975.0,2,UEFA,2018-06-07,6,2018,7
19,Italy,ITA,951.0,947.0,-1,UEFA,2018-06-07,6,2018,7
18,Wales,WAL,953.0,931.0,-3,UEFA,2018-06-07,6,2018,7
17,Netherlands,NED,981.0,969.0,-2,UEFA,2018-06-07,6,2018,7
16,Colombia,COL,986.0,989.0,0,CONMEBOL,2018-06-07,6,2018,7
15,Mexico,MEX,989.0,1008.0,0,CONCACAF,2018-06-07,6,2018,7
14,Uruguay,URU,1018.0,976.0,-3,CONMEBOL,2018-06-07,6,2018,7
12,England,ENG,1051.0,1040.0,-1,UEFA,2018-06-07,6,2018,7
12,Denmark,DEN,1051.0,1054.0,0,UEFA,2018-06-07,6,2018,7
11,Peru,PER,1125.0,1106.0,0,CONMEBOL,2018-06-07,6,2018,7
10,Spain,ESP,1126.0,1162.0,2,UEFA,2018-06-07,6,2018,7
9,Chile,CHI,1135.0,1146.0,0,CONMEBOL,2018-06-07,6,2018,7
8,Poland,POL,1183.0,1128.0,-2,UEFA,2018-06-07,6,2018,7
7,France,FRA,1198.0,1166.0,0,UEFA,2018-06-07,6,2018,7
6,Switzerland,SUI,1199.0,1179.0,0,UEFA,2018-06-07,6,2018,7
5,Argentina,ARG,1241.0,1254.0,0,CONMEBOL,2018-06-07,6,2018,7
4,Portugal,POR,1274.0,1306.0,0,UEFA,2018-06-07,6,2018,7
25,USA,USA,873.0,880.0,1,CONCACAF,2018-06-07,6,2018,7
26,Austria,AUT,845.0,841.0,0,UEFA,2018-06-07,6,2018,7
27,Senegal,SEN,838.0,825.0,-1,CAF,2018-06-07,6,2018,7
28,Slovakia,SVK,804.0,786.0,-1,UEFA,2018-06-07,6,2018,7
49,Cameroon,CMR,614.0,603.0,-1,CAF,2018-06-07,6,2018,7
49,Bulgaria,BUL,614.0,583.0,-4,UEFA,2018-06-07,6,2018,7
48,Nigeria,NGA,618.0,635.0,1,CAF,2018-06-07,6,2018,7
47,Ghana,GHA,624.0,603.0,-3,CAF,2018-06-07,6,2018,7
46,Czech Republic,CZE,641.0,647.0,1,UEFA,2018-06-07,6,2018,7
45,Egypt,EGY,649.0,636.0,-1,CAF,2018-06-07,6,2018,7
44,Greece,GRE,650.0,657.0,0,UEFA,2018-06-07,6,2018,7
43,Montenegro,MNE,652.0,671.0,0,UEFA,2018-06-07,6,2018,7
42,Scotland,SCO,660.0,735.0,8,UEFA,2018-06-07,6,2018,7
41,Morocco,MAR,686.0,681.0,-1,CAF,2018-06-07,6,2018,7
52,Burkina Faso,BFA,604.0,582.0,-2,CAF,2018-06-07,6,2018,7
40,Bosnia and Herzegovina,BIH,693.0,688.0,-1,UEFA,2018-06-07,6,2018,7
38,Turkey,TUR,706.0,714.0,1,UEFA,2018-06-07,6,2018,7
37,IR Iran,IRN,708.0,727.0,1,AFC,2018-06-07,6,2018,7
36,Australia,AUS,718.0,700.0,-4,AFC,2018-06-07,6,2018,7
35,Ukraine,UKR,733.0,777.0,5,UEFA,2018-06-07,6,2018,7
34,Serbia,SRB,751.0,732.0,-1,UEFA,2018-06-07,6,2018,7
33,Venezuela,VEN,755.0,709.0,-6,CONMEBOL,2018-06-07,6,2018,7
32,Paraguay,PAR,773.0,737.0,0,CONMEBOL,2018-06-07,6,2018,7
31,Republic of Ireland,IRL,777.0,776.0,0,UEFA,2018-06-07,6,2018,7
30,Romania,ROU,782.0,737.0,-2,UEFA,2018-06-07,6,2018,7
29,Northern Ireland,NIR,803.0,837.0,2,UEFA,2018-06-07,6,2018,7
38,Congo DR,COD,706.0,711.0,0,CAF,2018-06-07,6,2018,7
1,Germany,GER,1558.0,1544.0,0,UEFA,2018-06-07,6,2018,7
104,Haiti,HAI,322.0,302.0,-4,CONCACAF,2018-06-07,6,2018,7
105,Azerbaijan,AZE,321.0,245.0,-21,UEFA,2018-06-07,6,2018,7
178,Bermuda,BER,82.0,82.0,0,CONCACAF,2018-06-07,6,2018,7
178,Laos,LAO,82.0,80.0,-1,AFC,2018-06-07,6,2018,7
177,Dominica,DMA,86.0,86.0,0,CONCACAF,2018-06-07,6,2018,7
175,Moldova,MDA,88.0,98.0,2,UEFA,2018-06-07,6,2018,7
175,Chad,CHA,88.0,108.0,7,CAF,2018-06-07,6,2018,7
173,St. Vincent / Grenadines,VIN,89.0,91.0,-3,CONCACAF,2018-06-07,6,2018,7
173,Puerto Rico,PUR,89.0,128.0,14,CONCACAF,2018-06-07,6,2018,7
172,Gambia,GAM,92.0,94.0,-3,CAF,2018-06-07,6,2018,7
171,Malaysia,MAS,93.0,104.0,0,AFC,2018-06-07,6,2018,7
170,St. Lucia,LCA,95.0,95.0,-4,CONCACAF,2018-06-07,6,2018,7
169,Singapore,SGP,99.0,102.0,-3,AFC,2018-06-07,6,2018,7
168,Grenada,GRN,102.0,113.0,5,CONCACAF,2018-06-07,6,2018,7
166,Cambodia,CAM,103.0,105.0,-4,AFC,2018-06-07,6,2018,7
166,Papua New Guinea,PNG,103.0,78.0,-14,OFC,2018-06-07,6,2018,7
165,Fiji,FIJ,104.0,110.0,-2,OFC,2018-06-07,6,2018,7
164,Indonesia,IDN,111.0,111.0,0,AFC,2018-06-07,6,2018,7
163,Belize,BLZ,115.0,107.0,-6,CONCACAF,2018-06-07,6,2018,7
162,Vanuatu,VAN,117.0,136.0,7,OFC,2018-06-07,6,2018,7
161,Nepal,NEP,118.0,111.0,-3,AFC,2018-06-07,6,2018,7
160,Barbados,BRB,127.0,129.0,2,CONCACAF,2018-06-07,6,2018,7
159,Kuwait,KUW,128.0,126.0,-1,AFC,2018-06-07,6,2018,7
180,Liechtenstein,LIE,80.0,77.0,-1,UEFA,2018-06-07,6,2018,7
181,Cuba,CUB,75.0,75.0,-1,CONCACAF,2018-06-07,6,2018,7
182,Guyana,GUY,73.0,111.0,18,CONCACAF,2018-06-07,6,2018,7
183,Bhutan,BHU,68.0,68.0,-1,AFC,2018-06-07,6,2018,7
204,British Virgin Islands,VGB,4.0,4.0,-2,CONCACAF,2018-06-07,6,2018,7
204,Montserrat,MSR,4.0,17.0,4,CONCACAF,2018-06-07,6,2018,7
203,San Marino,SMR,8.0,8.0,-2,UEFA,2018-06-07,6,2018,7
202,Cayman Islands,CAY,9.0,9.0,-2,CONCACAF,2018-06-07,6,2018,7
201,Pakistan,PAK,10.0,10.0,-2,AFC,2018-06-07,6,2018,7
200,Sri Lanka,SRI,17.0,17.0,0,AFC,2018-06-07,6,2018,7
199,US Virgin Islands,VIR,18.0,18.0,0,CONCACAF,2018-06-07,6,2018,7
197,Djibouti,DJI,32.0,27.0,-1,CAF,2018-06-07,6,2018,7
197,Samoa,SAM,32.0,38.0,6,OFC,2018-06-07,6,2018,7
195,Brunei Darussalam,BRU,34.0,36.0,0,AFC,2018-06-07,6,2018,7
158,Liberia,LBR,129.0,167.0,7,CAF,2018-06-07,6,2018,7
195,Gibraltar,GIB,34.0,34.0,-1,UEFA,2018-06-07,6,2018,7
192,Cook Islands,COK,38.0,38.0,1,OFC,2018-06-07,6,2018,7
192,American Samoa,ASA,38.0,38.0,1,OFC,2018-06-07,6,2018,7
190,Timor-Leste,TLS,45.0,44.0,0,AFC,2018-06-07,6,2018,7
190,Guam,GUM,45.0,45.0,1,AFC,2018-06-07,6,2018,7
188,Aruba,ARU,48.0,75.0,6,CONCACAF,2018-06-07,6,2018,7
188,Seychelles,SEY,48.0,37.0,-6,CAF,2018-06-07,6,2018,7
186,Sao Tome e Principe,STP,51.0,59.0,-1,CAF,2018-06-07,6,2018,7
186,Mongolia,MNG,51.0,51.0,-2,AFC,2018-06-07,6,2018,7
185,Macau,MAC,60.0,60.0,-1,AFC,2018-06-07,6,2018,7
184,Malta,MLT,65.0,62.0,-1,UEFA,2018-06-07,6,2018,7
194,Bangladesh,BAN,35.0,33.0,-3,AFC,2018-06-07,6,2018,7
157,Tahiti,TAH,130.0,117.0,-5,OFC,2018-06-07,6,2018,7
156,South Sudan,SSD,132.0,130.0,-1,CAF,2018-06-07,6,2018,7
155,Mauritius,MRI,140.0,124.0,-6,CAF,2018-06-07,6,2018,7
126,Lithuania,LTU,239.0,229.0,-7,UEFA,2018-06-07,6,2018,7
126,Antigua and Barbuda,ATG,239.0,251.0,2,CONCACAF,2018-06-07,6,2018,7
125,Togo,TOG,241.0,242.0,-3,CAF,2018-06-07,6,2018,7
123,Malawi,MWI,247.0,269.0,4,CAF,2018-06-07,6,2018,7
123,Chinese Taipei,TPE,247.0,263.0,2,AFC,2018-06-07,6,2018,7
122,Thailand,THA,248.0,253.0,0,AFC,2018-06-07,6,2018,7
121,Guinea-Bissau,GNB,255.0,330.0,17,CAF,2018-06-07,6,2018,7
120,New Zealand,NZL,256.0,229.0,-13,OFC,2018-06-07,6,2018,7
119,Tajikistan,TJK,264.0,266.0,-1,AFC,2018-06-07,6,2018,7
118,Zimbabwe,ZIM,265.0,287.0,5,CAF,2018-06-07,6,2018,7
128,Sudan,SDN,232.0,245.0,2,CAF,2018-06-07,6,2018,7
117,Kazakhstan,KAZ,273.0,273.0,0,UEFA,2018-06-07,6,2018,7
115,Philippines,PHI,280.0,289.0,4,AFC,2018-06-07,6,2018,7
114,Mozambique,MOZ,282.0,311.0,8,CAF,2018-06-07,6,2018,7
113,Bahrain,BHR,289.0,281.0,-3,AFC,2018-06-07,6,2018,7
112,Kenya,KEN,291.0,289.0,1,CAF,2018-06-07,6,2018,7
111,Sierra Leone,SLE,292.0,332.0,8,CAF,2018-06-07,6,2018,7
110,Jordan,JOR,296.0,272.0,-8,AFC,2018-06-07,6,2018,7
108,Central African Republic,CTA,303.0,283.0,-7,CAF,2018-06-07,6,2018,7
108,Korea DPR,PRK,303.0,297.0,-2,AFC,2018-06-07,6,2018,7
107,Mauritania,MTN,304.0,314.0,2,CAF,2018-06-07,6,2018,7
106,Madagascar,MAD,308.0,284.0,-8,CAF,2018-06-07,6,2018,7
116,Namibia,NAM,277.0,308.0,9,CAF,2018-06-07,6,2018,7
3,Belgium,BEL,1298.0,1346.0,0,UEFA,2018-06-07,6,2018,7
129,Latvia,LVA,230.0,217.0,-10,UEFA,2018-06-07,6,2018,7
130,Andorra,AND,229.0,230.0,-2,UEFA,2018-06-07,6,2018,7
154,New Caledonia,NCL,150.0,135.0,-2,OFC,2018-06-07,6,2018,7
153,Suriname,SUR,154.0,140.0,-1,CONCACAF,2018-06-07,6,2018,7
152,Dominican Republic,DOM,162.0,175.0,3,CONCACAF,2018-06-07,6,2018,7
151,Ethiopia,ETH,166.0,188.0,5,CAF,2018-06-07,6,2018,7
150,Maldives,MDV,171.0,183.0,2,AFC,2018-06-07,6,2018,7
149,Comoros,COM,172.0,195.0,7,CAF,2018-06-07,6,2018,7
147,Lesotho,LES,175.0,172.0,-3,CAF,2018-06-07,6,2018,7
146,Guatemala,GUA,180.0,198.0,5,CONCACAF,2018-06-07,6,2018,7
145,Afghanistan,AFG,188.0,199.0,5,AFC,2018-06-07,6,2018,7
143,Solomon Islands,SOL,190.0,162.0,-10,OFC,2018-06-07,6,2018,7
130,Turkmenistan,TKM,229.0,242.0,2,AFC,2018-06-07,6,2018,7
143,Equatorial Guinea,EQG,190.0,190.0,-2,CAF,2018-06-07,6,2018,7
141,Kosovo,KOS,197.0,164.0,-11,UEFA,2018-06-07,6,2018,7
140,Tanzania,TAN,200.0,223.0,3,CAF,2018-06-07,6,2018,7
139,Botswana,BOT,205.0,195.0,-3,CAF,2018-06-07,6,2018,7
138,Myanmar,MYA,206.0,227.0,3,AFC,2018-06-07,6,2018,7
137,Angola,ANG,209.0,221.0,-1,CAF,2018-06-07,6,2018,7
136,Rwanda,RWA,216.0,252.0,13,CAF,2018-06-07,6,2018,7
135,St. Kitts and Nevis,SKN,218.0,241.0,5,CONCACAF,2018-06-07,6,2018,7
134,Swaziland,SWZ,222.0,240.0,3,CAF,2018-06-07,6,2018,7
133,Yemen,YEM,227.0,251.0,9,AFC,2018-06-07,6,2018,7
132,Nicaragua,NCA,228.0,224.0,-4,CONCACAF,2018-06-07,6,2018,7
142,Hong Kong,HKG,195.0,194.0,-2,AFC,2018-06-07,6,2018,7
2,Brazil,BRA,1431.0,1384.0,0,CONMEBOL,2018-06-07,6,2018,7
2,Belgium,BEL,1821.92,1827.0,0,UEFA,2022-06-23,6,2022,23
211,San Marino,SMR,763.82,776.97,0,UEFA,2022-06-23,6,2022,23
78,China PR,CHN,1304.02,1304.02,1,AFC,2022-06-23,6,2022,23
77,Uzbekistan,UZB,1306.63,1286.55,-6,AFC,2022-06-23,6,2022,23
76,Israel,ISR,1316.35,1305.92,0,UEFA,2022-06-23,6,2022,23
75,Oman,OMA,1323.03,1324.16,0,AFC,2022-06-23,6,2022,23
74,Bulgaria,BUL,1325.16,1338.78,1,UEFA,2022-06-23,6,2022,23
73,Congo DR,COD,1332.84,1365.07,6,CAF,2022-06-23,6,2022,23
72,Cabo Verde,CPV,1332.96,1339.5,1,CAF,2022-06-23,6,2022,23
